sampling_method,model,summary,HARS,NoSampling,Balance,[14]
RandomOverSampler,knn,mean,0.572067638049959,0.489295312531379,0.574504109431454,0.575116353621646
RandomOverSampler,knn,median,0.620193440165976,0.572942919408062,0.620583422363088,0.615964284159064
RandomOverSampler,knn,std,0.190910763176628,0.27802789440781,0.186855896649546,0.189377753663441
RandomOverSampler,dt,mean,0.567175006431244,0.577043717451567,0.553549061906823,0.559160806086035
RandomOverSampler,dt,median,0.610147088765473,0.615564644576747,0.610765897917756,0.605653579808737
RandomOverSampler,dt,std,0.222370610310829,0.212312402139021,0.233532333513304,0.231201898540037
RandomOverSampler,rf,mean,0.596241258523397,0.544709571299196,0.575884743893968,0.588126621170671
RandomOverSampler,rf,median,0.673548825936725,0.647358131416434,0.674892410746577,0.675296465035614
RandomOverSampler,rf,std,0.258414050123959,0.289832213297496,0.281764912810551,0.276653861211894
RandomOverSampler,svmlinear,mean,0.553372005168041,0.40420549428782,0.546701591933309,0.563458345630577
RandomOverSampler,svmlinear,median,0.615362472209611,0.545505079079674,0.599817949752279,0.601534656295357
RandomOverSampler,svmlinear,std,0.251911679352714,0.333720982503287,0.235321855260594,0.227761536834953
RandomOverSampler,svmrbf,mean,0.577502114133176,0.433333952563072,0.592770655714615,0.602026878046513
RandomOverSampler,svmrbf,median,0.660518641534014,0.531352066221865,0.654537962771738,0.665814020628927
RandomOverSampler,svmrbf,std,0.255350767684755,0.322254000751016,0.220651626919934,0.221219916809248
RandomOverSampler,lr,mean,0.579915805331703,0.494885181524222,0.54964355654153,0.565485275312782
RandomOverSampler,lr,median,0.641555473083758,0.616420068261348,0.609567228841346,0.631940126888264
RandomOverSampler,lr,std,0.22073161973963,0.271166527311361,0.235889021200663,0.232656862453784
SMOTETomek,xgboost,mean,0.620289408385569,0.584813762488197,0.629354480340695,
SMOTETomek,xgboost,median,0.649618054167875,0.654333928704181,0.658719213731858,
SMOTETomek,xgboost,std,0.218145359618318,0.254438756378653,0.212121882041362,
SMOTETomek,mlp,mean,0.609368820824229,0.572036302048269,0.592048780786462,
SMOTETomek,mlp,median,0.650044476376858,0.62768178460154,0.631391019205126,
SMOTETomek,mlp,std,0.199889125427446,0.237884569986835,0.211430345900222,
SMOTETomek,knn,mean,0.582493379729032,0.489295312531379,0.568189019273177,
SMOTETomek,knn,median,0.644847163884377,0.572942919408062,0.624570370743312,
SMOTETomek,knn,std,0.188790815787132,0.27802789440781,0.187891451633276,
SMOTETomek,dt,mean,0.579712328268071,0.577043717451567,0.560915447047251,
SMOTETomek,dt,median,0.616791974921709,0.615564644576747,0.589384503445087,
SMOTETomek,dt,std,0.210515771791008,0.212312402139021,0.219903233724078,
SMOTETomek,rf,mean,0.610186183159967,0.544709571299196,0.610334553687842,
SMOTETomek,rf,median,0.662863303831132,0.647358131416434,0.674358380103175,
SMOTETomek,rf,std,0.23285025965332,0.289832213297496,0.239191784444747,
SMOTETomek,svmlinear,mean,0.558292791048862,0.40420549428782,0.545121332625254,
SMOTETomek,svmlinear,median,0.612436269584141,0.545505079079674,0.60226146172419,
SMOTETomek,svmlinear,std,0.245321635102865,0.333720982503287,0.239153343372144,
SMOTETomek,svmrbf,mean,0.583355564964988,0.433333952563072,0.590838483500046,
SMOTETomek,svmrbf,median,0.640811219458199,0.531352066221865,0.666144947579593,
SMOTETomek,svmrbf,std,0.242449773592968,0.322254000751016,0.222825297796059,
SMOTETomek,lr,mean,0.579792678720688,0.494885181524222,0.550323521338983,
SMOTETomek,lr,median,0.64303632460454,0.616420068261348,0.613985066721909,
SMOTETomek,lr,std,0.218787563806757,0.271166527311361,0.23691772020214,
ClusterCentroids,xgboost,mean,0.542340974640737,0.584813762488197,0.482625146870194,
ClusterCentroids,xgboost,median,0.609809684721954,0.654333928704181,0.573529873991315,
ClusterCentroids,xgboost,std,0.256630615878027,0.254438756378653,0.261401318108375,
ClusterCentroids,mlp,mean,0.54908869786454,0.572036302048269,0.506354241260653,
ClusterCentroids,mlp,median,0.588174200966225,0.62768178460154,0.590371304933709,
ClusterCentroids,mlp,std,0.221109663069163,0.237884569986835,0.240261908336258,
ClusterCentroids,knn,mean,0.546272762581928,0.489295312531379,0.501393172099079,
ClusterCentroids,knn,median,0.604716418017227,0.572942919408062,0.577283698530607,
ClusterCentroids,knn,std,0.21388077969017,0.27802789440781,0.222975741192071,
ClusterCentroids,dt,mean,0.503325306991816,0.577043717451567,0.461677140138525,
ClusterCentroids,dt,median,0.564413700454654,0.615564644576747,0.549698063942422,
ClusterCentroids,dt,std,0.247068173270572,0.212312402139021,0.250250291378157,
ClusterCentroids,rf,mean,0.559015114165113,0.544709571299196,0.49382771880512,
ClusterCentroids,rf,median,0.637076284075072,0.647358131416434,0.580219530695997,
ClusterCentroids,rf,std,0.254368012592203,0.289832213297496,0.262658501904157,
ClusterCentroids,svmlinear,mean,0.541125685287678,0.40420549428782,0.512417090313614,
ClusterCentroids,svmlinear,median,0.605960226406044,0.545505079079674,0.587254978501723,
ClusterCentroids,svmlinear,std,0.232443392803205,0.333720982503287,0.238650136489102,
ClusterCentroids,svmrbf,mean,0.575379252543383,0.433333952563072,0.531514677511357,
ClusterCentroids,svmrbf,median,0.64305600770472,0.531352066221865,0.626428189928528,
ClusterCentroids,svmrbf,std,0.224215247708202,0.322254000751016,0.237955975364556,
ClusterCentroids,lr,mean,0.545524832117545,0.494885181524222,0.508889085048759,
ClusterCentroids,lr,median,0.609619440523739,0.616420068261348,0.582817106495019,
ClusterCentroids,lr,std,0.232279125750317,0.271166527311361,0.244423027427684,
RandomUnderSampler,xgboost,mean,0.575573225608854,0.584813762488197,0.522671178223034,
RandomUnderSampler,xgboost,median,0.651599302379147,0.654333928704181,0.6127543808,
RandomUnderSampler,xgboost,std,0.248598942986894,0.254438756378653,0.260128432248786,
RandomUnderSampler,mlp,mean,0.544029312211127,0.572036302048269,0.495853857608248,
RandomUnderSampler,mlp,median,0.604540328072991,0.62768178460154,0.574188228234051,
RandomUnderSampler,mlp,std,0.23225222601643,0.237884569986835,0.243597439516274,
RandomUnderSampler,knn,mean,0.543699011671401,0.489295312531379,0.50257836882317,
RandomUnderSampler,knn,median,0.600882979310219,0.572942919408062,0.575017266854378,
RandomUnderSampler,knn,std,0.217212800336801,0.27802789440781,0.217211588229635,
RandomUnderSampler,dt,mean,0.53437367716144,0.577043717451567,0.489957659678403,
RandomUnderSampler,dt,median,0.592062783772367,0.615564644576747,0.587859872640474,
RandomUnderSampler,dt,std,0.229578661721638,0.212312402139021,0.24199670111689,
RandomUnderSampler,rf,mean,0.603326888970538,0.544709571299196,0.546430385652976,
RandomUnderSampler,rf,median,0.678567866333093,0.647358131416434,0.637278260980875,
RandomUnderSampler,rf,std,0.23884661507625,0.289832213297496,0.247930083718655,
RandomUnderSampler,svmlinear,mean,0.543128483066546,0.40420549428782,0.510246335681056,
RandomUnderSampler,svmlinear,median,0.605862242793887,0.545505079079674,0.586558719002346,
RandomUnderSampler,svmlinear,std,0.241851147633456,0.333720982503287,0.242929225097423,
RandomUnderSampler,svmrbf,mean,0.586627571892191,0.433333952563072,0.538833643581812,
RandomUnderSampler,svmrbf,median,0.671453939963068,0.531352066221865,0.603379997214472,
RandomUnderSampler,svmrbf,std,0.228684275244591,0.322254000751016,0.233148924497949,
RandomUnderSampler,lr,mean,0.553692019934046,0.494885181524222,0.52165225995861,
RandomUnderSampler,lr,median,0.639396380068339,0.616420068261348,0.609567883967126,
RandomUnderSampler,lr,std,0.239697589577812,0.271166527311361,0.239257926083976,
SMOTEENN,all_models,mean,0.575879598957498,0.512540411774215,0.577225010927216,
SMOTEENN,all_models,median,0.611518394571046,0.609533166168158,0.6350049432297,
SMOTEENN,all_models,std,0.206576623142743,0.281924654375113,0.206211894147616,
SMOTE,all_models,mean,0.590121561832764,0.512540411774215,0.580298679402178,0.592482333700411
SMOTE,all_models,median,0.64279949700629,0.609533166168158,0.631939517213077,0.636697175960465
SMOTE,all_models,std,0.219866143808854,0.281924654375113,0.221598082843229,0.214766574343402
ADASYN,all_models,mean,0.586084797196017,0.512540411774215,0.575491583209741,0.587693637655079
ADASYN,all_models,median,0.637991424931383,0.609533166168158,0.627751407523851,0.627957432263043
ADASYN,all_models,std,0.221833692063475,0.281924654375113,0.220985676783435,0.21645056543181
RandomOverSampler,all_models,mean,0.580999445924968,0.512540411774215,0.575764770342794,0.582968919125699
RandomOverSampler,all_models,median,0.639914933761554,0.609533166168158,0.629857127108101,0.638288960753002
RandomOverSampler,all_models,std,0.230383163322984,0.281924654375113,0.228683793533028,0.227394042124778
SMOTETomek,all_models,mean,0.590436394387676,0.512540411774215,0.580890702324964,
SMOTETomek,all_models,median,0.642738330141668,0.609533166168158,0.632503742556528,
SMOTETomek,all_models,std,0.218818241238137,0.281924654375113,0.221117669983438,
ClusterCentroids,all_models,mean,0.545259078274093,0.512540411774215,0.499837284005913,
ClusterCentroids,all_models,median,0.604991563542453,0.609533166168158,0.578700957522237,
ClusterCentroids,all_models,std,0.233892878982992,0.281924654375113,0.243219844563078,
RandomUnderSampler,all_models,mean,0.560556273814519,0.512540411774215,0.516027961150914,
RandomUnderSampler,all_models,median,0.625009019414963,0.609533166168158,0.591488549961968,
RandomUnderSampler,all_models,std,0.23334197395167,0.281924654375113,0.239130277606686,
